modd/00070.jpg,boat,8,0.852403,1.123960,212.012207,135.368378,338.544708
modd/00071.jpg,boat,8,0.833401,3.443184,207.104523,139.860229,332.878540
modd/00072.jpg,boat,8,0.831054,0.243271,199.497437,143.600281,328.211060
modd/00073.jpg,boat,8,0.902791,0.000000,178.917435,147.523544,318.124054
modd/00074.jpg,boat,8,0.860444,0.000000,173.351868,153.669189,314.416870
modd/00074.jpg,person,0,0.674216,0.444419,113.880302,58.579559,234.992218
modd/00075.jpg,boat,8,0.896233,0.104030,156.376053,156.151764,311.356049
modd/00075.jpg,person,0,0.505170,0.371788,108.817909,53.653931,225.043121
modd/00076.jpg,boat,8,0.859081,0.601054,173.964996,159.749908,313.058441
modd/00076.jpg,person,0,0.717571,0.407241,109.173180,61.660614,226.776733
modd/00077.jpg,boat,8,0.831156,0.000000,174.999268,161.503403,313.421234
modd/00077.jpg,person,0,0.784322,0.655196,110.773018,59.810513,226.164032
modd/00078.jpg,boat,8,0.806849,0.000000,181.571945,164.083206,319.841125
modd/00078.jpg,person,0,0.788960,0.000000,114.989151,63.117657,237.273880
modd/00079.jpg,person,0,0.794635,0.071585,119.351974,65.700066,238.530045
modd/00079.jpg,boat,8,0.781081,0.000000,185.300385,165.975510,320.813965
modd/00080.jpg,person,0,0.665303,5.155518,151.907700,87.507217,265.720001
modd/00080.jpg,boat,8,0.655940,0.000000,216.229965,172.271454,339.319733
modd/00081.jpg,boat,8,0.719877,1.413527,237.423172,171.822495,358.896332
modd/00081.jpg,person,0,0.562482,15.918301,162.603134,119.467201,270.718353
modd/00082.jpg,boat,8,0.740140,2.287163,222.316757,172.304596,356.971680
modd/00082.jpg,person,0,0.733126,21.473650,166.330521,118.658333,272.631287
modd/00083.jpg,person,0,0.817394,23.135191,163.619263,116.766068,270.310974
modd/00083.jpg,boat,8,0.774026,0.257622,226.804886,174.979675,342.074463
modd/00084.jpg,person,0,0.625152,32.595745,152.122406,151.112885,255.928528
modd/00084.jpg,boat,8,0.597945,5.500499,183.775665,179.586151,322.245544
modd/00085.jpg,boat,8,0.767564,2.204144,173.114685,183.145050,323.763184
modd/00085.jpg,person,0,0.568541,42.470486,137.223465,152.606415,236.545868
modd/00086.jpg,person,0,0.787957,47.539448,123.878250,127.217773,230.179306
modd/00086.jpg,boat,8,0.754403,2.811527,179.914719,190.530167,315.485687
modd/00087.jpg,boat,8,0.810063,2.263946,148.062988,194.566742,310.895111
modd/00087.jpg,person,0,0.723087,53.414261,117.367729,140.607010,220.373428
modd/00088.jpg,person,0,0.908657,60.074562,114.431824,145.768219,219.205933
modd/00088.jpg,boat,8,0.801406,5.148596,167.878250,198.138489,306.866547
modd/00089.jpg,person,0,0.882033,69.930954,110.197159,147.709137,215.473755
modd/00089.jpg,boat,8,0.757168,0.532955,163.239899,206.706329,317.800415
modd/00089.jpg,person,0,0.616759,0.000000,106.254616,50.524765,241.744080
modd/00090.jpg,boat,8,0.928830,0.453870,171.508636,211.624359,325.571075
modd/00090.jpg,person,0,0.890027,78.930008,116.974045,151.763123,218.931412
modd/00090.jpg,person,0,0.801515,0.000000,112.619690,62.275066,243.241470
modd/00091.jpg,person,0,0.949293,82.232994,126.300720,156.232727,229.599380
modd/00091.jpg,boat,8,0.873916,0.000000,184.906723,216.874298,325.770813
modd/00091.jpg,person,0,0.819387,0.204106,121.402824,65.910942,253.660126
modd/00092.jpg,person,0,0.955152,83.161583,132.028244,157.010559,232.488373
modd/00092.jpg,boat,8,0.885623,0.000000,192.708282,215.550552,331.140228
modd/00092.jpg,person,0,0.731814,0.000000,125.848946,66.015968,258.434509
modd/00093.jpg,person,0,0.931419,83.989372,151.105301,153.264740,250.032333
modd/00093.jpg,person,0,0.855279,0.510397,143.003281,68.412941,273.197662
modd/00093.jpg,boat,8,0.854430,0.000000,207.876160,213.844452,346.713409
modd/00094.jpg,person,0,0.904898,82.873779,155.100784,153.321976,256.958801
modd/00094.jpg,boat,8,0.841157,0.676886,211.812164,213.378113,351.183289
modd/00094.jpg,person,0,0.805650,0.000000,149.121262,69.724503,278.389343
modd/00095.jpg,person,0,0.947564,84.521019,167.498901,156.914948,261.410645
modd/00095.jpg,person,0,0.776015,0.689069,154.775543,71.106201,272.901062
modd/00095.jpg,boat,8,0.775279,0.000000,235.203934,204.250427,350.726013
modd/00096.jpg,person,0,0.921180,90.084671,151.823944,158.727554,242.269257
modd/00096.jpg,person,0,0.869743,0.000000,138.597015,76.178864,255.201080
modd/00096.jpg,boat,8,0.770469,1.215696,210.080322,207.436417,326.483368
modd/00097.jpg,person,0,0.934697,90.384430,141.590561,158.775162,233.066147
modd/00097.jpg,person,0,0.875385,0.158503,128.034744,78.828827,239.755493
modd/00097.jpg,boat,8,0.845963,0.000000,202.203430,208.225723,312.037811
modd/00098.jpg,person,0,0.878155,0.471932,122.121895,81.814613,235.537674
modd/00098.jpg,person,0,0.863136,97.125603,134.654678,160.144852,227.790207
modd/00098.jpg,boat,8,0.807760,0.000000,195.855759,208.856827,306.925934
modd/00099.jpg,person,0,0.849597,96.423241,128.075272,163.920746,221.246567
modd/00099.jpg,person,0,0.847463,0.052335,115.934937,85.311676,229.807098
modd/00099.jpg,boat,8,0.770512,0.088103,177.927765,211.093430,299.248260
modd/00100.jpg,person,0,0.861099,98.910088,126.127083,165.087997,216.633530
modd/00100.jpg,person,0,0.810048,0.396876,114.452362,87.527328,227.824753
modd/00100.jpg,boat,8,0.763575,0.591038,170.814545,212.737991,295.507843
modd/00100.jpg,person,0,0.861099,98.910088,126.127083,165.087997,216.633530
